Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),Temp ()
5431,1673366474353,39.12
5432,1673366474516,39.11
5433,1673366474680,39.12
5434,1673366474844,39.12
5435,1673366475009,39.12
5436,1673366475173,39.12
5437,1673366475336,39.13
5438,1673366475501,39.13
5439,1673366475664,39.12
5440,1673366475829,39.12
5441,1673366475993,39.12
5442,1673366476156,39.12
5443,1673366476321,39.12
5444,1673366476484,39.14
5445,1673366476648,39.13
5446,1673366476813,39.12
5447,1673366476976,39.12
5448,1673366477141,39.12
5449,1673366477304,39.13
5450,1673366477468,39.13
5451,1673366477632,39.12
5452,1673366477796,39.13
5453,1673366477961,39.12
5454,1673366478124,39.14
5455,1673366478289,39.14
5456,1673366478452,39.13
5457,1673366478617,39.13
5458,1673366478781,39.12
5459,1673366478944,39.13
5460,1673366479108,39.13
5461,1673366479273,39.14
5462,1673366479436,39.13
5463,1673366479601,39.13
5464,1673366479764,39.13
5465,1673366479928,39.14
5466,1673366480093,39.13
5467,1673366480257,39.13
5468,1673366480421,39.13
5469,1673366480584,39.13
5470,1673366480748,39.13
5471,1673366480913,39.14
5472,1673366481076,39.13
5473,1673366481241,39.12
5474,1673366481404,39.14
5475,1673366481568,39.14
5476,1673366481733,39.13
5477,1673366481896,39.14
5478,1673366482060,39.15
5479,1673366482225,39.14
5480,1673366482388,39.14
5481,1673366482553,39.14
5482,1673366482716,39.14
5483,1673366482881,39.15
5484,1673366483045,39.14
5485,1673366483208,39.14
5486,1673366483372,39.14
5487,1673366483536,39.14
5488,1673366483701,39.15
5489,1673366483864,39.15
5490,1673366484029,39.15
5491,1673366484192,39.14
5492,1673366484356,39.15
5493,1673366484521,39.15
5494,1673366484685,39.14
5495,1673366484848,39.15
5496,1673366485013,39.15
5497,1673366485176,39.14
5498,1673366485340,39.15
5499,1673366485505,39.15
5500,1673366485668,39.15
5501,1673366485832,39.15
5502,1673366485996,39.15
5503,1673366486160,39.16
5504,1673366486324,39.15
5505,1673366486489,39.15
5506,1673366486652,39.15
5507,1673366486816,39.16
5508,1673366486980,39.16
5509,1673366487145,39.16
5510,1673366487308,39.15
5511,1673366487473,39.17
5512,1673366487637,39.17
5513,1673366487801,39.16
5514,1673366487965,39.16
5515,1673366488128,39.17
5516,1673366488293,39.16
5517,1673366488457,39.16
5518,1673366488621,39.16
5519,1673366488784,39.16
5520,1673366488948,39.16
5521,1673366489112,39.17
5522,1673366489276,39.16
5523,1673366489441,39.16
5524,1673366489605,39.17
5525,1673366489768,39.16
5526,1673366489933,39.17
5527,1673366490097,39.16
5528,1673366490260,39.17
5529,1673366490425,39.17
5530,1673366490588,39.16
5531,1673366490753,39.17
5532,1673366490916,39.17
5533,1673366491080,39.17
5534,1673366491244,39.17
5535,1673366491409,39.18
5536,1673366491572,39.17
5537,1673366491737,39.18
5538,1673366491900,39.18
5539,1673366492065,39.17
5540,1673366492228,39.18
5541,1673366492392,39.18
5542,1673366492556,39.18
5543,1673366492721,39.18
5544,1673366492884,39.18
5545,1673366493049,39.18
5546,1673366493212,39.18
5547,1673366493377,39.19
5548,1673366493540,39.18
5549,1673366493705,39.19
5550,1673366493868,39.18
5551,1673366494033,39.19
5552,1673366494196,39.18
5553,1673366494361,39.18
5554,1673366494524,39.19
5555,1673366494688,39.19
5556,1673366494852,39.18
5557,1673366495017,39.18
5558,1673366495181,39.18
5559,1673366495345,39.18
5560,1673366495509,39.18
5561,1673366495672,39.19
5562,1673366495836,39.19
5563,1673366496001,39.18
5564,1673366496165,39.18
5565,1673366496329,39.19
5566,1673366496492,39.18
5567,1673366496657,39.18
5568,1673366496821,39.18
5569,1673366496984,39.19
5570,1673366497150,39.19
5571,1673366497313,39.19
5572,1673366497476,39.2
5573,1673366497640,39.18
5574,1673366497805,39.19
5575,1673366497968,39.19
5576,1673366498133,39.18
5577,1673366498297,39.19
5578,1673366498460,39.19
5579,1673366498624,39.2
5580,1673366498789,39.19
5581,1673366498952,39.2
5582,1673366499117,39.19
5583,1673366499280,39.19
5584,1673366499444,39.19
5585,1673366499609,39.19
5586,1673366499772,39.2
5587,1673366499937,39.2
5588,1673366500100,39.2
5589,1673366500264,39.2
5590,1673366500429,39.2
5591,1673366500592,39.19
5592,1673366500757,39.2
5593,1673366500920,39.2
5594,1673366501085,39.2
5595,1673366501248,39.21
5596,1673366501413,39.19
5597,1673366501576,39.2
5598,1673366501741,39.19
5599,1673366501904,39.2
5600,1673366502069,39.2
5601,1673366502232,39.2
5602,1673366502397,39.2
5603,1673366502561,39.21
5604,1673366502724,39.2
5605,1673366502889,39.21
5606,1673366503053,39.21
5607,1673366503217,39.21
5608,1673366503380,39.21
5609,1673366503544,39.2
5610,1673366503708,39.22
5611,1673366503872,39.21
5612,1673366504036,39.21
5613,1673366504201,39.22
5614,1673366504365,39.21
5615,1673366504529,39.21
5616,1673366504692,39.22
5617,1673366504857,39.21
5618,1673366505021,39.21
5619,1673366505185,39.22
5620,1673366505348,39.22
5621,1673366505512,39.21
5622,1673366505676,39.22
5623,1673366505841,39.22
5624,1673366506005,39.22
5625,1673366506169,39.21
5626,1673366506333,39.22
5627,1673366506496,39.21
5628,1673366506661,39.21
5629,1673366506825,39.21
5630,1673366506989,39.22
5631,1673366507153,39.22
5632,1673366507316,39.22
5633,1673366507481,39.22
5634,1673366507644,39.23
5635,1673366507809,39.22
5636,1673366507973,39.22
5637,1673366508136,39.21
5638,1673366508301,39.22
5639,1673366508464,39.22
5640,1673366508629,39.22
5641,1673366508793,39.22
5642,1673366508956,39.22
5643,1673366509121,39.22
5644,1673366509284,39.22
5645,1673366509448,39.22
5646,1673366509612,39.22
5647,1673366509777,39.22
5648,1673366509941,39.2
5649,1673366510105,39.21
5650,1673366510269,39.22
5651,1673366510432,39.21
5652,1673366510596,39.22
5653,1673366510760,39.21
5654,1673366510924,39.21
5655,1673366511088,39.21
5656,1673366511253,39.21
5657,1673366511416,39.21
5658,1673366511580,39.21
5659,1673366511745,39.22
5660,1673366511909,39.21
5661,1673366512072,39.21
5662,1673366512237,39.21
5663,1673366512401,39.21
5664,1673366512564,39.2
5665,1673366512729,39.21
5666,1673366512893,39.2
5667,1673366513056,39.2
5668,1673366513220,39.21
5669,1673366513385,39.21
5670,1673366513548,39.2
5671,1673366513713,39.21
5672,1673366513876,39.21
5673,1673366514041,39.2
5674,1673366514205,39.21
5675,1673366514368,39.22
5676,1673366514533,39.2
5677,1673366514696,39.22
5678,1673366514860,39.22
5679,1673366515024,39.21
5680,1673366515189,39.21
5681,1673366515353,39.21
5682,1673366515516,39.2
5683,1673366515681,39.21
5684,1673366515844,39.21
5685,1673366516009,39.2
5686,1673366516173,39.21
5687,1673366516336,39.22
5688,1673366516500,39.21
5689,1673366516664,39.21
5690,1673366516828,39.2
5691,1673366516993,39.21
5692,1673366517156,39.21
5693,1673366517320,39.21
5694,1673366517485,39.2
5695,1673366517649,39.21
5696,1673366517813,39.21
5697,1673366517976,39.21
5698,1673366518140,39.22
5699,1673366518305,39.21
5700,1673366518468,39.21
5701,1673366518632,39.2
5702,1673366518796,39.22
5703,1673366518960,39.22
5704,1673366519125,39.22
5705,1673366519288,39.21
5706,1673366519453,39.22
5707,1673366519617,39.22
5708,1673366519781,39.21
5709,1673366519945,39.22
5710,1673366520108,39.22
5711,1673366520272,39.21
5712,1673366520436,39.22
5713,1673366520601,39.22
5714,1673366520764,39.22
5715,1673366520928,39.22
5716,1673366521093,39.23
5717,1673366521256,39.22
5718,1673366521420,39.23
5719,1673366521585,39.22
5720,1673366521748,39.23
5721,1673366521913,39.23
5722,1673366522077,39.22
5723,1673366522240,39.23
5724,1673366522405,39.22
5725,1673366522568,39.23
5726,1673366522732,39.23
5727,1673366522897,39.23
5728,1673366523061,39.22
5729,1673366523225,39.24
5730,1673366523389,39.22
5731,1673366523552,39.23
5732,1673366523717,39.24
5733,1673366523880,39.22
5734,1673366524044,39.22
5735,1673366524209,39.24
5736,1673366524372,39.22
5737,1673366524536,39.23
5738,1673366524700,39.22
5739,1673366524865,39.23
5740,1673366525028,39.23
5741,1673366525192,39.23
5742,1673366525357,39.24
5743,1673366525520,39.23
5744,1673366525685,39.23
5745,1673366525848,39.23
5746,1673366526013,39.23
5747,1673366526176,39.23
5748,1673366526341,39.23
5749,1673366526504,39.23
5750,1673366526669,39.23
5751,1673366526833,39.23
5752,1673366526996,39.23
5753,1673366527160,39.24
5754,1673366527324,39.23
5755,1673366527489,39.23
5756,1673366527653,39.23
5757,1673366527816,39.24
5758,1673366527981,39.22
5759,1673366528144,39.23
5760,1673366528309,39.23
5761,1673366528473,39.23
5762,1673366528637,39.23
5763,1673366528800,39.22
5764,1673366528964,39.24
5765,1673366529128,39.23
5766,1673366529293,39.23
5767,1673366529457,39.23
5768,1673366529621,39.21
5769,1673366529785,39.23
5770,1673366529949,39.24
5771,1673366530112,39.22
5772,1673366530276,39.23
5773,1673366530441,39.24
5774,1673366530605,39.23
5775,1673366530769,39.24
5776,1673366530932,39.24
5777,1673366531097,39.23
5778,1673366531260,39.24
5779,1673366531424,39.23
5780,1673366531588,39.23
5781,1673366531753,39.23
5782,1673366531916,39.24
5783,1673366532081,39.23
5784,1673366532245,39.23
5785,1673366532408,39.24
5786,1673366532572,39.23
5787,1673366532737,39.23
5788,1673366532900,39.22
5789,1673366533064,39.23
5790,1673366533228,39.23
5791,1673366533393,39.24
5792,1673366533556,39.24
5793,1673366533721,39.24
5794,1673366533884,39.23
5795,1673366534049,39.23
5796,1673366534213,39.24
5797,1673366534377,39.23
5798,1673366534541,39.23
5799,1673366534704,39.23
5800,1673366534869,39.23
5801,1673366535032,39.24
5802,1673366535196,39.23
5803,1673366535361,39.24
5804,1673366535524,39.23
5805,1673366535689,39.23
5806,1673366535853,39.22
5807,1673366536016,39.23
5808,1673366536181,39.23
5809,1673366536345,39.23
5810,1673366536509,39.23
5811,1673366536672,39.22
5812,1673366536836,39.22
5813,1673366537000,39.22
5814,1673366537164,39.23
5815,1673366537329,39.23
5816,1673366537493,39.23
5817,1673366537656,39.22
5818,1673366537821,39.22
5819,1673366537985,39.22
5820,1673366538149,39.22
5821,1673366538313,39.22
5822,1673366538477,39.21
5823,1673366538640,39.22
5824,1673366538804,39.22
5825,1673366538968,39.23
5826,1673366539132,39.23
5827,1673366539296,39.23
5828,1673366539461,39.22
5829,1673366539624,39.23
5830,1673366539788,39.22
5831,1673366539952,39.23
5832,1673366540116,39.22
5833,1673366540281,39.22
5834,1673366540444,39.22
5835,1673366540608,39.22
5836,1673366540773,39.22
5837,1673366540936,39.22
5838,1673366541100,39.22
5839,1673366541264,39.23
5840,1673366541428,39.23
5841,1673366541593,39.23
5842,1673366541756,39.22
5843,1673366541921,39.23
5844,1673366542084,39.23
5845,1673366542248,39.22
5846,1673366542413,39.22
5847,1673366542576,39.23
5848,1673366542741,39.22
5849,1673366542904,39.22
5850,1673366543068,39.22
5851,1673366543233,39.22
5852,1673366543397,39.22
5853,1673366543561,39.21
5854,1673366543725,39.22
5855,1673366543888,39.22
5856,1673366544052,39.22
5857,1673366544216,39.22
5858,1673366544381,39.23
5859,1673366544544,39.22
5860,1673366544709,39.22
5861,1673366544873,39.22
5862,1673366545037,39.22
5863,1673366545201,39.23
5864,1673366545365,39.22
5865,1673366545528,39.22
5866,1673366545692,39.23
5867,1673366545856,39.22
5868,1673366546020,39.22
5869,1673366546184,39.23
5870,1673366546349,39.22
5871,1673366546512,39.22
5872,1673366546676,39.22
5873,1673366546840,39.23
5874,1673366547005,39.21
5875,1673366547168,39.21
5876,1673366547333,39.22
5877,1673366547497,39.22
5878,1673366547660,39.22
5879,1673366547825,39.22
5880,1673366547988,39.22
5881,1673366548152,39.23
5882,1673366548316,39.22
5883,1673366548480,39.22
5884,1673366548645,39.22
5885,1673366548809,39.22
5886,1673366548973,39.23
5887,1673366549136,39.23
5888,1673366549300,39.23
5889,1673366549465,39.21
5890,1673366549628,39.22
5891,1673366549793,39.22
5892,1673366549957,39.22
5893,1673366550121,39.22
5894,1673366550284,39.23
5895,1673366550448,39.23
5896,1673366550613,39.23
5897,1673366550776,39.22
5898,1673366550941,39.23
5899,1673366551105,39.22
5900,1673366551268,39.22
5901,1673366551432,39.23
5902,1673366551597,39.23
5903,1673366551760,39.22
5904,1673366551925,39.22
5905,1673366552089,39.22
5906,1673366552253,39.22
5907,1673366552417,39.21
5908,1673366552580,39.22
5909,1673366552744,39.23
5910,1673366552909,39.21
5911,1673366553073,39.23
5912,1673366553237,39.22
5913,1673366553400,39.22
5914,1673366553564,39.2
5915,1673366553728,39.22
5916,1673366553892,39.22
5917,1673366554056,39.21
5918,1673366554220,39.21
5919,1673366554385,39.2
5920,1673366554548,39.2
5921,1673366554713,39.2
5922,1673366554876,39.21
5923,1673366555040,39.2
5924,1673366555205,39.19
5925,1673366555369,39.2
5926,1673366555533,39.19
5927,1673366555696,39.19
5928,1673366555860,39.19
5929,1673366556025,39.2
5930,1673366556189,39.19
5931,1673366556353,39.21
5932,1673366556517,39.19
5933,1673366556681,39.18
5934,1673366556845,39.19
5935,1673366557009,39.19
5936,1673366557172,39.19
5937,1673366557337,39.19
5938,1673366557500,39.19
5939,1673366557664,39.18
5940,1673366557829,39.18
5941,1673366557992,39.19
5942,1673366558157,39.19
5943,1673366558320,39.16
5944,1673366558485,39.18
5945,1673366558649,39.18
5946,1673366558812,39.17
5947,1673366558977,39.19
5948,1673366559140,39.17
5949,1673366559305,39.17
5950,1673366559468,39.17
5951,1673366559632,39.18
5952,1673366559797,39.16
5953,1673366559960,39.18
5954,1673366560125,39.17
5955,1673366560289,39.17
5956,1673366560452,39.18
5957,1673366560617,39.17
5958,1673366560780,39.17
5959,1673366560945,39.17
5960,1673366561109,39.16
5961,1673366561273,39.16
5962,1673366561436,39.17
5963,1673366561601,39.17
5964,1673366561765,39.19
5965,1673366561928,39.17
5966,1673366562093,39.18
5967,1673366562257,39.18
5968,1673366562421,39.17
5969,1673366562585,39.19
5970,1673366562748,39.18
5971,1673366562913,39.18
5972,1673366563077,39.18
5973,1673366563241,39.18
5974,1673366563404,39.17
5975,1673366563568,39.19
5976,1673366563732,39.19
5977,1673366563897,39.19
5978,1673366564060,39.19
5979,1673366564225,39.19
5980,1673366564389,39.18
5981,1673366564553,39.17
5982,1673366564717,39.18
5983,1673366564880,39.2
5984,1673366565044,39.18
5985,1673366565209,39.2
5986,1673366565372,39.2
5987,1673366565537,39.21
5988,1673366565701,39.2
5989,1673366565865,39.21
5990,1673366566028,39.2
5991,1673366566194,39.22
5992,1673366566357,39.22
5993,1673366566522,39.2
5994,1673366566685,39.2
5995,1673366566850,39.21
5996,1673366567014,39.21
5997,1673366567178,39.22
5998,1673366567342,39.21
5999,1673366567505,39.21
6000,1673366567670,39.22
6001,1673366567834,39.21
6002,1673366567997,39.22
6003,1673366568162,39.22
6004,1673366568325,39.2
6005,1673366568490,39.22
6006,1673366568653,39.21
6007,1673366568817,39.22
6008,1673366568982,39.21
6009,1673366569146,39.22
6010,1673366569310,39.22
6011,1673366569473,39.22
6012,1673366569638,39.21
6013,1673366569802,39.21
6014,1673366569966,39.22
6015,1673366570130,39.21
6016,1673366570293,39.21
6017,1673366570457,39.23
6018,1673366570621,39.21
6019,1673366570786,39.23
6020,1673366570949,39.22
6021,1673366571113,39.22
6022,1673366571277,39.23
6023,1673366571442,39.23
6024,1673366571605,39.21
6025,1673366571770,39.23
6026,1673366571933,39.24
6027,1673366572097,39.24
6028,1673366572262,39.24
6029,1673366572425,39.23
6030,1673366572590,39.23
6031,1673366572754,39.23
6032,1673366572917,39.23
6033,1673366573082,39.24
6034,1673366573245,39.22
6035,1673366573409,39.23
6036,1673366573574,39.23
6037,1673366573738,39.23
6038,1673366573902,39.23
6039,1673366574066,39.23
6040,1673366574230,39.23
6041,1673366574393,39.23
6042,1673366574558,39.23
6043,1673366574721,39.22
6044,1673366574886,39.23
6045,1673366575050,39.23
6046,1673366575214,39.23
6047,1673366575377,39.23
6048,1673366575542,39.24
6049,1673366575705,39.23
6050,1673366575870,39.24
6051,1673366576034,39.23
6052,1673366576197,39.23
6053,1673366576361,39.24
6054,1673366576525,39.24
6055,1673366576689,39.22
6056,1673366576853,39.23
6057,1673366577017,39.23
6058,1673366577181,39.22
6059,1673366577347,39.23
6060,1673366577509,39.23
6061,1673366577673,39.23
6062,1673366577838,39.23
6063,1673366578002,39.23
6064,1673366578166,39.22
6065,1673366578330,39.23
6066,1673366578493,39.22
6067,1673366578657,39.22
6068,1673366578822,39.22
6069,1673366578985,39.22
6070,1673366579150,39.21
6071,1673366579314,39.22
6072,1673366579478,39.22
6073,1673366579642,39.21
6074,1673366579806,39.21
6075,1673366579970,39.21
6076,1673366580133,39.21
6077,1673366580297,39.21
6078,1673366580462,39.2
6079,1673366580625,39.21
6080,1673366580789,39.2
6081,1673366580954,39.2
6082,1673366581117,39.2
6083,1673366581281,39.2
6084,1673366581445,39.2
6085,1673366581610,39.19
6086,1673366581773,39.19
6087,1673366581937,39.19
6088,1673366582101,39.19
6089,1673366582265,39.2
6090,1673366582430,39.2
6091,1673366582593,39.2
6092,1673366582758,39.2
6093,1673366582922,39.2
6094,1673366583086,39.19
6095,1673366583250,39.2
6096,1673366583413,39.2
6097,1673366583577,39.21
6098,1673366583742,39.2
6099,1673366583905,39.21
6100,1673366584070,39.2
6101,1673366584234,39.2
6102,1673366584398,39.2
6103,1673366584562,39.2
6104,1673366584725,39.2
6105,1673366584890,39.2
6106,1673366585053,39.2
6107,1673366585218,39.2
6108,1673366585382,39.2
6109,1673366585545,39.21
6110,1673366585710,39.2
6111,1673366585873,39.21
6112,1673366586037,39.19
6113,1673366586202,39.2
6114,1673366586365,39.2
6115,1673366586529,39.2
6116,1673366586693,39.2
6117,1673366586858,39.2
6118,1673366587021,39.2
6119,1673366587185,39.2
6120,1673366587350,39.19
6121,1673366587513,39.2
6122,1673366587677,39.19
6123,1673366587841,39.2
6124,1673366588006,39.19
6125,1673366588169,39.19
6126,1673366588334,39.19
6127,1673366588497,39.19
6128,1673366588661,39.19
6129,1673366588826,39.2
6130,1673366588989,39.18
6131,1673366589154,39.17
6132,1673366589317,39.18
6133,1673366589482,39.19
6134,1673366589645,39.18
6135,1673366589809,39.18
6136,1673366589974,39.2
6137,1673366590138,39.18
6138,1673366590301,39.18
6139,1673366590466,39.19
6140,1673366590629,39.19
6141,1673366590793,39.17
6142,1673366590958,39.18
6143,1673366591121,39.18
6144,1673366591285,39.18
6145,1673366591449,39.18
6146,1673366591614,39.18
6147,1673366591777,39.18
6148,1673366591942,39.17
6149,1673366592105,39.17
6150,1673366592270,39.18
6151,1673366592433,39.18
6152,1673366592598,39.19
6153,1673366592762,39.18
6154,1673366592926,39.18
6155,1673366593089,39.19
6156,1673366593253,39.18
6157,1673366593417,39.19
6158,1673366593582,39.18
6159,1673366593746,39.19
6160,1673366593910,39.19
6161,1673366594074,39.19
6162,1673366594237,39.19
6163,1673366594401,39.19
6164,1673366594565,39.19
6165,1673366594730,39.19
6166,1673366594894,39.18
6167,1673366595057,39.19
6168,1673366595222,39.19
6169,1673366595385,39.19
6170,1673366595549,39.19
6171,1673366595714,39.19
6172,1673366595878,39.2
6173,1673366596041,39.19
6174,1673366596206,39.19
6175,1673366596370,39.2
6176,1673366596533,39.2
6177,1673366596698,39.19
6178,1673366596861,39.2
6179,1673366597026,39.2
6180,1673366597189,39.2
6181,1673366597354,39.19
6182,1673366597517,39.2
6183,1673366597682,39.2
6184,1673366597846,39.19
6185,1673366598009,39.2
6186,1673366598174,39.19
6187,1673366598337,39.2
6188,1673366598501,39.21
6189,1673366598666,39.21
6190,1673366598830,39.2
6191,1673366598993,39.2
6192,1673366599157,39.2
6193,1673366599321,39.19
6194,1673366599485,39.19
6195,1673366599649,39.19
6196,1673366599814,39.2
6197,1673366599978,39.2
6198,1673366600142,39.19
6199,1673366600306,39.2
6200,1673366600469,39.19
6201,1673366600634,39.2
6202,1673366600798,39.19
6203,1673366600961,39.2
6204,1673366601126,39.19
6205,1673366601289,39.2
6206,1673366601454,39.19
6207,1673366601617,39.2
6208,1673366601781,39.19
6209,1673366601946,39.19
6210,1673366602109,39.19
6211,1673366602273,39.19
6212,1673366602438,39.19
6213,1673366602601,39.19
6214,1673366602765,39.2
6215,1673366602930,39.19
6216,1673366603093,39.2
6217,1673366603258,39.19
6218,1673366603421,39.18
6219,1673366603585,39.18
6220,1673366603750,39.19
6221,1673366603914,39.18
6222,1673366604078,39.18
6223,1673366604242,39.18
6224,1673366604406,39.18
6225,1673366604569,39.18
6226,1673366604733,39.18
6227,1673366604898,39.18
6228,1673366605061,39.17
6229,1673366605226,39.17
6230,1673366605390,39.17
6231,1673366605553,39.17
6232,1673366605718,39.18
6233,1673366605881,39.17
6234,1673366606046,39.18
6235,1673366606210,39.17
6236,1673366606373,39.17
6237,1673366606538,39.17
6238,1673366606701,39.17
6239,1673366606865,39.17
6240,1673366607030,39.16
6241,1673366607193,39.16
6242,1673366607357,39.17
6243,1673366607521,39.17
6244,1673366607686,39.17
6245,1673366607850,39.17
6246,1673366608014,39.15
6247,1673366608177,39.15
6248,1673366608341,39.16
6249,1673366608505,39.16
6250,1673366608669,39.16
6251,1673366608833,39.15
6252,1673366608998,39.16
6253,1673366609162,39.15
6254,1673366609325,39.15
6255,1673366609490,39.16
6256,1673366609654,39.16
6257,1673366609818,39.16
6258,1673366609981,39.15
6259,1673366610146,39.17
6260,1673366610310,39.16
6261,1673366610474,39.17
6262,1673366610638,39.16
6263,1673366610801,39.16
6264,1673366610965,39.16
6265,1673366611130,39.15
6266,1673366611293,39.16
6267,1673366611458,39.15
6268,1673366611621,39.16
6269,1673366611785,39.16
6270,1673366611950,39.16
6271,1673366612114,39.16
6272,1673366612277,39.15
6273,1673366612442,39.16
6274,1673366612605,39.15
6275,1673366612770,39.15
6276,1673366612934,39.15
6277,1673366613098,39.14
6278,1673366613261,39.15
6279,1673366613425,39.15
6280,1673366613590,39.15
6281,1673366613754,39.15
6282,1673366613918,39.14
6283,1673366614082,39.15
6284,1673366614245,39.15
6285,1673366614410,39.15
6286,1673366614573,39.14
6287,1673366614738,39.14
6288,1673366614901,39.14
6289,1673366615066,39.15
6290,1673366615230,39.15
6291,1673366615394,39.14
6292,1673366615557,39.15
6293,1673366615722,39.14
6294,1673366615885,39.14
6295,1673366616049,39.15
6296,1673366616213,39.14
6297,1673366616378,39.15
6298,1673366616541,39.14
6299,1673366616706,39.15
6300,1673366616869,39.14
6301,1673366617033,39.13
